state	Year	tax_state	tax_revenue	tax_dollar	sales_per_capita	tax_percent	cost_per_pack	index	price_cpi
Vermont	1977	0.12	9674168	0.2	169.4	38.1	0.525	60.608333333333334	1.888354186717998
Vermont	1978	0.12	9412514	0.2	162.4	36.5	0.548	65.23333333333333	1.8313336739908024
Vermont	1979	0.12	9404220	0.2	160.9	34	0.589	72.575	1.7692318291422664
Vermont	1980	0.12	9635046	0.2	161.6	32.8	0.61	82.40833333333333	1.6136717564971181
Vermont	1981	0.12	10047083	0.2	163.8	29.9	0.668	90.925	1.6015837228485017
Vermont	1982	0.12	10047885	0.2	162.3	26	0.77	96.5	1.7394818652849742
Vermont	1983	0.12	9521081	0.33	153.8	36.4	0.906	99.6	1.9830120481927713
Vermont	1984	0.17	12567950	0.33	144.3	34.6	0.955	103.88333333333333	2.0040750842291035
Vermont	1985	0.17	12992903	0.33	144.5	31.5	1.049	107.56666666666666	2.1259559962813754
Vermont	1986	0.17	11932304	0.33	131.2	29	1.138	109.60833333333333	2.2633680529156845
Vermont	1987	0.17	11726086	0.33	128.3	26.6	1.237	113.625	2.3732981298129814
Vermont	1988	0.17	12040932	0.33	128.7	25.4	1.297	118.25833333333333	2.39091818758368
Vermont	1989	0.17	11431152	0.33	120.9	23.1	1.437	123.96666666666667	2.52701801559559
Vermont	1990	0.17	11769382	0.33	124.3	22	1.501	130.65833333333333	2.5043791058103193
Vermont	1991	0.17	11678577	0.38	120.9	22.6	1.68	136.19166666666666	2.6891513186073546
Vermont	1992	0.17	13307556	0.4	126.5	23	1.738	140.31666666666666	2.7002066753771232
Vermont	1993	0.19	13274742	0.44	117.2	27.6	1.596	144.45833333333334	2.408500721084511
Vermont	1994	0.2	13764112	0.44	120.3	27.5	1.601	148.225	2.354650025299376
Vermont	1995	0.2	14262091	0.68	123.2	34.6	1.964	152.38333333333333	2.8097035983812755
Vermont	1996	0.2	26267084	0.68	102.5	33.7	2.019	156.85	2.806133248326427
Vermont	1997	0.44	25804177	0.68	97.7	31.8	2.139	160.51666666666665	2.90500674903956
Vermont	1998	0.44	25129827	0.68	97	29.1	2.337	163.00833333333333	3.1253984970093556
Vermont	1999	0.44	24376761	0.68	94.1	22.6	3.011	166.575	3.9405553054179805
Vermont	2000	0.44	24144395	0.78	88.9	24.1	3.232	172.2	4.091614401858305
Vermont	2001	0.44	25256106	0.78	94.3	22	3.549	177.06666666666666	4.369439006024097
Vermont	2002	0.44	25084291	1.32	93	33.8	3.903	179.875	4.730251563585823
Vermont	2003	0.93	44390735	1.58	77.9	36.3	4.352	183.95833333333334	5.157341789354474
Vermont	2004	1.19	50984274	1.58	69.2	35.6	4.435	188.88333333333333	5.118662313597459
Vermont	2005	1.19	47271084	1.58	63.9	35.3	4.478	195.29166666666666	4.9986976744186045
Vermont	2006	1.19	47398431	2.18	63.9	44.9	4.851	201.59166666666667	5.245841842007358
Vermont	2007	1.79	60814883	2.18	54.5	42.8	5.095	207.34241666666668	5.35688749970359
Vermont	2008	1.79	57330405	2.38	51.6	42.7	5.579	215.3025	5.648898642607493
Vermont	2009	1.99	61819885	3.25	48.9	48.8	6.657	214.537	6.764455548460171
Vermont	2010	2.24	66469471	3.25	47.7	47.5	6.845	218.0555	6.843257794460585
Vermont	2011	2.24	67896109	3.63	48.7	48.9	7.429	224.93916666666667	7.199822174143379
Vermont	2012	2.62	73270456	3.63	45.7	48.4	7.494	229.59391666666667	7.115571804856908
Vermont	2013	2.62	67417623	3.63	42.1	47.3	7.672	232.95708333333334	7.179416809605488
Vermont	2014	2.62	64804902	3.63	40.4	47.2	7.689	236.73616666666666	7.08046439883499
Vermont	2015	2.75	69580500	4.09	40.4	50.4	8.12	237.017	7.468493821118316
Vermont	2016	3.08	72105664	4.09	37.4	50.9	8.034	240.00716666666668	7.29733209355554
Vermont	2017	3.08	69405666	4.09	36.3	48.6	8.414	245.11958333333334	7.48309039635416
Vermont	2018	3.08	63033678	4.09	32.8	47.7	8.582	251.10683333333333	7.450518072984872
Virginia	1970	0.025	14508000	0.105	124.3	34.8	0.302	38.825	1.6957115260785574
Virginia	1971	0.025	14934000	0.105	128.4	35.1	0.299	40.49166666666667	1.609763325787199
Virginia	1972	0.025	16147000	0.105	137	34.9	0.301	41.81666666666666	1.5691829414109209
Virginia	1973	0.025	17043000	0.105	143.1	33.6	0.313	44.4	1.5368018018018017
Virginia	1974	0.025	17997000	0.105	149.6	31.3	0.336	49.30833333333334	1.4855095487578165
Virginia	1975	0.025	18736000	0.105	152.7	27.7	0.379	53.81666666666667	1.535249303189842
Virginia	1976	0.025	19630000	0.105	158.1	27.3	0.384	56.90833333333333	1.47099721774784
Virginia	1977	0.025	19842000	0.105	157.7	24.5	0.428	60.608333333333334	1.5394582703148632
Virginia	1978	0.025	20017000	0.105	155.9	22.9	0.458	65.23333333333333	1.5305671946857435
Virginia	1979	0.025	19535000	0.105	151.8	21.7	0.485	72.575	1.4568377540475368
Virginia	1980	0.025	19350000	0.105	148.9	20.3	0.518	82.40833333333333	1.3702983112549298
Virginia	1981	0.025	20035000	0.105	149.9	18.6	0.564	90.925	1.3522353588122078
Virginia	1982	0.025	20004000	0.105	147.4	15.3	0.688	96.5	1.5542383419689119
Virginia	1983	0.025	19613000	0.185	144.7	24.3	0.76	99.6	1.6634538152610443
Virginia	1984	0.025	19099000	0.185	136.8	22.1	0.836	103.88333333333333	1.7543526391785658
Virginia	1985	0.025	19149000	0.185	134.6	20.3	0.913	107.56666666666666	1.8503315773163929
Virginia	1986	0.025	19370000	0.185	135.8	19.6	0.946	109.60833333333333	1.881499277731316
Virginia	1987	0.025	19232000	0.185	133	18.1	1.021	113.625	1.9588822882288226
Virginia	1988	0.025	19242000	0.185	129.5	16.9	1.094	118.25833333333333	2.0167035445000354
Virginia	1989	0.025	18516000	0.185	122.5	14.3	1.286	123.96666666666667	2.261478892175316
Virginia	1990	0.025	17979000	0.185	118.9	13.6	1.365	130.65833333333333	2.27746667517061
Virginia	1991	0.025	17085000	0.225	109.1	14.2	1.579	136.19166666666666	2.5274821024291745
Virginia	1992	0.025	16947000	0.225	108.2	13.6	1.657	140.31666666666666	2.5743627509205367
Virginia	1993	0.025	16504000	0.265	105.4	16.9	1.565	144.45833333333334	2.3617190654744733
Virginia	1994	0.025	16707000	0.265	106.2	16.8	1.575	148.225	2.3164108618654073
Virginia	1995	0.025	17392000	0.265	106.7	16.6	1.596	152.38333333333333	2.283241824346495
Virginia	1996	0.025	17432000	0.265	104.6	16.6	1.596	156.85	2.218221230474976
Virginia	1997	0.025	18031000	0.265	108	16.3	1.622	160.51666666666665	2.2028615927733366
Virginia	1998	0.025	17616000	0.265	105.6	14.4	1.837	163.00833333333333	2.4567210265323856
Virginia	1999	0.025	17195000	0.265	102.1	10.5	2.528	166.575	3.3084436440042024
Virginia	2000	0.025	16918000	0.365	96.7	13.3	2.754	172.2	3.4864808362369337
Virginia	2001	0.025	16680000	0.365	94.1	12.4	2.945	177.06666666666666	3.6258094879518072
Virginia	2002	0.025	16554000	0.415	92.1	13.5	3.076	179.875	3.7279666435024326
Virginia	2003	0.025	17157000	0.415	95.5	12.9	3.218	183.95833333333334	3.8134939977349944
Virginia	2004	0.025	18655000	0.59	97.4	18	3.282	188.88333333333333	3.7879255272213888
Virginia	2005	0.3	114212300	0.69	82.5	19.6	3.529	195.29166666666666	3.939348837209302
Virginia	2006	0.3	179923515	0.69	78.9	19.7	3.504	201.59166666666667	3.789204249514282
Virginia	2007	0.3	174548100	0.69	76.1	19.2	3.598	207.34241666666668	3.782940377612074
Virginia	2008	0.3	170273300	0.69	73.6	18.9	3.657	215.3025	3.702818127982722
Virginia	2009	0.3	170247840	1.31	73.4	29	4.514	214.537	4.586863804378732
Virginia	2010	0.3	162996600	1.31	68.9	28.4	4.616	218.0555	4.6148251247962095
Virginia	2011	0.3	160997100	1.31	67.1	28.1	4.658	224.93916666666667	4.514304978753515
Virginia	2012	0.3	175753500	1.31	72.4	28	4.68	229.59391666666667	4.443671743625611
Virginia	2013	0.3	171078000	1.31	69.4	26.5	4.939	232.95708333333334	4.621889940386015
Virginia	2014	0.3	166131900	1.31	67	26.7	4.911	236.73616666666666	4.522325486107249
Virginia	2015	0.3	165112900	1.31	66.1	26	5.034	237.017	4.630098262993793
Virginia	2016	0.3	159945000	1.31	63.6	25.7	5.102	240.00716666666668	4.634178284953991
Virginia	2017	0.3	153421427	1.31	60.8	25.1	5.221	245.11958333333334	4.643358088823992
Virginia	2018	0.3	141561600	1.31	55.7	24.1	5.438	251.10683333333333	4.721034407002066
Washington	1970	0.11	36210467	0.19	96.7	47.1	0.403	38.825	2.2628203477141016
Washington	1971	0.16	37667627	0.24	97	52.1	0.461	40.49166666666667	2.4819427865816013
Washington	1972	0.16	48833040	0.24	88.5	52.3	0.459	41.81666666666666	2.392873654842567
Washington	1973	0.16	50113233	0.24	91	51.2	0.469	44.4	2.302747747747748
Washington	1974	0.16	54106070	0.24	98.6	49	0.49	49.30833333333334	2.1663680919384825
Washington	1975	0.16	55315200	0.24	99.5	45.3	0.53	53.81666666666667	2.1469185506348714
Washington	1976	0.16	56868365	0.24	100.3	44.7	0.537	56.90833333333333	2.0570976716942453
Washington	1977	0.16	57489163	0.24	99.3	41	0.586	60.608333333333334	2.1077629588890416
Washington	1978	0.16	59298458	0.24	101.3	39	0.616	65.23333333333333	2.0585794583546244
Washington	1979	0.16	61252398	0.24	101.4	37.6	0.638	72.575	1.9164174991388219
Washington	1980	0.16	63679946	0.24	101.4	36	0.666	82.40833333333333	1.7618121144706242
Washington	1981	0.16	74445441	0.28	112.7	34.9	0.803	90.925	1.9252570800109983
Washington	1982	0.208	90552150	0.31	106.6	38.3	0.931	96.5	2.10319170984456
Washington	1983	0.23	99088106	0.39	102.4	36.8	1.059	99.6	2.31789156626506
Washington	1984	0.23	95849952	0.39	96.2	84.1	1.144	103.88333333333333	2.4006930851917216
Washington	1985	0.23	97277410	0.39	96.5	31	1.257	107.56666666666666	2.5474992252866437
Washington	1986	0.31	103773418	0.47	94.2	35	1.342	109.60833333333333	2.6691036265490764
Washington	1987	0.31	125013254	0.47	91.3	33.8	1.414	113.625	2.7128888888888887
Washington	1988	0.31	124501713	0.47	88.2	31.2	1.506	118.25833333333333	2.776193361989994
Washington	1989	0.34	124800921	0.5	86.1	29.9	1.675	123.96666666666667	2.9455498789997314
Washington	1990	0.34	131525085	0.5	83.4	28.2	1.774	130.65833333333333	2.9598724408444417
Washington	1991	0.34	132644369	0.54	78.7	27.1	1.992	136.19166666666666	3.1885651349201494
Washington	1992	0.34	136586160	0.54	81.1	26.7	2.023	140.31666666666666	3.1429908540206677
Washington	1993	0.34	133869288	0.78	79.4	35.5	2.198	144.45833333333334	3.316970291318142
Washington	1994	0.34	196442982	0.805	72.6	35.7	2.258	148.225	3.32092427053466
Washington	1995	0.565	201140000	1.055	67.4	42.7	2.468	152.38333333333333	3.5307273323854313
Washington	1996	0.565	257244781	1.065	58.1	40.2	2.651	156.85	3.684526617787695
Washington	1997	0.815	257054985	1.065	55.6	39.1	2.726	160.51666666666665	3.702219914858271
Washington	1998	0.825	259084364	1.065	56.4	37.1	2.867	163.00833333333333	3.834196615714943
Washington	1999	0.825	253428006	1.065	55.1	29.6	3.598	166.575	4.708773825604083
Washington	2000	0.825	254769877	1.165	52.8	30.5	3.816	172.2	4.830940766550523
Washington	2001	0.825	237887088	1.165	50.2	29.5	3.953	177.06666666666666	4.86683358433735
Washington	2002	1.425	307700759	1.815	45	38	4.773	179.875	5.784650451702571
Washington	2003	1.425	337777964	1.815	40.1	38.9	4.661	183.95833333333334	5.523522536806341
Washington	2004	1.425	327543000	1.815	37.7	38.4	4.728	188.88333333333333	5.456828730256772
Washington	2005	1.425	329823662	2.415	37.2	45.7	5.284	195.29166666666666	5.898418604651162
Washington	2006	2.025	425194827	2.415	33.7	44.7	5.404	201.59166666666667	5.843852672481501
Washington	2007	2.025	418813578	2.415	32.4	43.8	5.512	207.34241666666668	5.795321667981587
Washington	2008	2.025	421138453	2.415	31.9	42.5	5.685	215.3025	5.756226704288152
Washington	2009	2.025	400186980	3.035	30.1	46.2	6.568	214.537	6.674018933796966
Washington	2010	3.025	389057619	4.035	25.6	53	7.613	218.0555	7.611062321289764
Washington	2011	3.025	433534241	4.035	21.7	52.8	7.636	224.93916666666667	7.400436414289789
Washington	2012	3.025	425647356	4.035	20.3	52.5	7.693	229.59391666666667	7.3045228042119295
Washington	2013	3.025	407722946	4.035	19.5	52.1	7.745	232.95708333333334	7.247729821479993
Washington	2014	3.025	393063237	4.035	18.6	51.6	7.815	236.73616666666666	7.196492297684413
Washington	2015	3.025	402360090	4.035	18.8	51.4	7.852	237.017	7.221996734411456
Washington	2016	3.025	390718680	4.035	18	50.5	7.986	240.00716666666668	7.253733395461107
Washington	2017	3.025	375686850	4.035	17	49.3	8.179	245.11958333333334	7.2740903674567
Washington	2018	3.025	357444614	4.035	16.1	48.5	8.316	251.10683333333333	7.219588475290399
West Virginia	1970	0.07	14580000	0.2	114.5	48.1	0.416	38.825	2.3358145524790723
West Virginia	1971	0.12	23472000	0.2	111.5	48.4	0.413	40.49166666666667	2.223519242642519
West Virginia	1972	0.12	24717000	0.2	117.5	50.1	0.399	41.81666666666666	2.080079713033081
West Virginia	1973	0.12	24924000	0.2	116.6	47.6	0.42	44.4	2.062162162162162
West Virginia	1974	0.12	25830000	0.2	119.9	44.3	0.452	49.30833333333334	1.9983640358289674
West Virginia	1975	0.12	26495000	0.2	123.2	41.3	0.484	53.81666666666667	1.9605822235986372
West Virginia	1976	0.12	28102000	0.2	129.7	40.9	0.489	56.90833333333333	1.873223019475765
West Virginia	1977	0.12	29284000	0.2	133.9	37.1	0.539	60.608333333333334	1.9387102983638114
West Virginia	1978	0.17	30369000	0.25	131.6	40.1	0.624	65.23333333333333	2.085314256515074
West Virginia	1979	0.17	38961000	0.25	122.1	38.9	0.643	72.575	1.9314364450568378
West Virginia	1980	0.17	39103000	0.25	122.3	37.8	0.662	82.40833333333333	1.7512306603296595
West Virginia	1981	0.17	39947000	0.25	120.5	33.3	0.751	90.925	1.8005828979928513
West Virginia	1982	0.17	39766000	0.25	119.8	28.3	0.882	96.5	1.992497409326425
West Virginia	1983	0.17	38299000	0.33	115.7	34	0.972	99.6	2.127469879518072
West Virginia	1984	0.17	37546000	0.33	111.9	32	1.032	103.88333333333333	2.1656601957323924
West Virginia	1985	0.17	36584000	0.33	109.1	31.7	1.041	107.56666666666666	2.1097427951657886
West Virginia	1986	0.17	36898000	0.33	112.1	29.3	1.128	109.60833333333333	2.2434790542081653
West Virginia	1987	0.17	35963000	0.33	107.5	27	1.222	113.625	2.3445192519251923
West Virginia	1988	0.17	35897000	0.33	109.1	25.2	1.312	118.25833333333333	2.4185695158903533
West Virginia	1989	0.17	33936000	0.33	104	23	1.429	123.96666666666667	2.5129497176660394
West Virginia	1990	0.17	33910000	0.33	104.1	22.9	1.441	130.65833333333333	2.404270680528095
West Virginia	1991	0.17	33678000	0.37	100.1	23.4	1.582	136.19166666666666	2.5322841583552593
West Virginia	1992	0.17	29666000	0.37	98	22.3	1.662	140.31666666666666	2.5821308944055112
West Virginia	1993	0.17	34588000	0.41	111	27.3	1.501	144.45833333333334	2.2651375829247185
West Virginia	1994	0.17	31604000	0.41	104.2	26.1	1.568	148.225	2.306115702479339
West Virginia	1995	0.17	35763000	0.41	115.8	26.1	1.573	152.38333333333333	2.250337963469321
West Virginia	1996	0.17	35120000	0.41	112.7	25.5	1.609	156.85	2.236289448517692
West Virginia	1997	0.17	35549000	0.41	114.5	24	1.711	160.51666666666665	2.3237337763472126
West Virginia	1998	0.17	35562000	0.41	114.6	21.3	1.924	163.00833333333333	2.5730709063953783
West Virginia	1999	0.17	34713000	0.41	112.4	16.2	2.537	166.575	3.320222122167192
West Virginia	2000	0.17	33766000	0.51	107.9	18.5	2.758	172.2	3.4915447154471546
West Virginia	2001	0.17	33480000	0.51	109.4	17.3	2.942	177.06666666666666	3.622115963855422
West Virginia	2002	0.17	33921851	0.56	110.7	18.4	3.046	179.875	3.6916080611535786
West Virginia	2003	0.55	44987757	0.94	122.2	27.1	3.463	183.95833333333334	4.103831483578709
West Virginia	2004	0.55	100828843	0.94	104	27.9	3.364	188.88333333333333	3.8825659578222886
West Virginia	2005	0.55	102121525	0.94	102.4	27.7	3.394	195.29166666666666	3.7886511627906976
West Virginia	2006	0.55	112116409	0.94	112.2	27	3.478	201.59166666666667	3.761088007936836
West Virginia	2007	0.55	110537416	0.94	110.5	26.4	3.567	207.34241666666668	3.7503469502340936
West Virginia	2008	0.55	112409000	0.94	112.8	25.4	3.704	215.3025	3.7504069855203723
West Virginia	2009	0.55	115566000	1.56	115.8	34.6	4.515	214.537	4.58787994611652
West Virginia	2010	0.55	113101478	1.56	113	34	4.588	218.0555	4.58683225142223
West Virginia	2011	0.55	109958145	1.56	107.9	33.7	4.63	224.93916666666667	4.487168753033227
West Virginia	2012	0.55	107151660	1.56	105	32.8	4.752	229.59391666666667	4.512035924296774
West Virginia	2013	0.55	105256965	1.56	103.1	32.3	4.83	232.95708333333334	4.519888319915864
West Virginia	2014	0.55	99334703	1.56	97.4	32	4.868	236.73616666666666	4.482728663484034
West Virginia	2015	0.55	98984095	1.56	97.3	31.8	4.9	237.017	4.506849719640364
West Virginia	2016	0.55	96872325	2.21	95.5	39	5.668	240.00716666666668	5.148279599984167
West Virginia	2017	1.2	180702900	2.21	82.2	37.6	5.88	245.11958333333334	5.229447531561975
West Virginia	2018	1.2	165050460	2.21	75.7	36.6	6.035	251.10683333333333	5.239323767241168
Wisconsin	1970	0.14	59274000	0.22	106.4	54.7	0.402	38.825	2.257205408886027
Wisconsin	1971	0.14	65437000	0.22	105.4	54.6	0.403	40.49166666666667	2.1696810043218773
Wisconsin	1972	0.16	73981000	0.24	108.8	56.3	0.426	41.81666666666666	2.22083698684735
Wisconsin	1973	0.16	79207000	0.24	109.5	54.7	0.439	44.4	2.1554504504504504
Wisconsin	1974	0.16	81904000	0.24	111.8	51.5	0.466	49.30833333333334	2.0602602670272097
Wisconsin	1975	0.16	82735000	0.24	113.5	46.8	0.513	53.81666666666667	2.0780551254258284
Wisconsin	1976	0.16	85040000	0.24	115.4	46.1	0.521	56.90833333333333	1.995806120954752
Wisconsin	1977	0.16	86415000	0.24	117.2	42	0.571	60.608333333333334	2.05380998212567
Wisconsin	1978	0.16	86984000	0.24	116.7	40.9	0.587	65.23333333333333	1.9616658150229942
Wisconsin	1979	0.16	87984000	0.24	117.1	39.2	0.612	72.575	1.8383189803651394
Wisconsin	1980	0.16	89273000	0.24	117.6	37	0.649	82.40833333333333	1.716840934371524
Wisconsin	1981	0.16	90783000	0.28	119.9	37.3	0.75	90.925	1.7981853175694256
Wisconsin	1982	0.25	110331468	0.33	115.6	35.9	0.92	96.5	2.0783419689119174
Wisconsin	1983	0.25	127739461	0.41	106.3	40.7	1.008	99.6	2.206265060240964
Wisconsin	1984	0.25	126570755	0.41	105.6	38.4	1.068	103.88333333333333	2.241206481630034
Wisconsin	1985	0.25	128653014	0.41	107	37	1.108	107.56666666666666	2.245528354508832
Wisconsin	1986	0.25	126913372	0.41	105.4	35.3	1.163	109.60833333333333	2.3130905496844827
Wisconsin	1987	0.25	128916821	0.46	106	35.7	1.286	113.625	2.4673091309130912
Wisconsin	1988	0.3	147667224	0.46	102.6	33.3	1.383	118.25833333333333	2.5494524698752734
Wisconsin	1989	0.3	146000027	0.46	100.3	30.4	1.511	123.96666666666667	2.6571497714439363
Wisconsin	1990	0.3	140767838	0.46	94.1	29	1.586	130.65833333333333	2.646199374960138
Wisconsin	1991	0.3	140746376	0.5	95.5	28.3	1.765	136.19166666666666	2.8252095698464172
Wisconsin	1992	0.3	149382335	0.58	96.2	29.7	1.955	140.31666666666666	3.0373441026250148
Wisconsin	1993	0.38	170281849	0.62	91.2	34.7	1.786	144.45833333333334	2.6952269974040957
Wisconsin	1994	0.38	161345335	0.62	91.8	33	1.88	148.225	2.764985663686962
Wisconsin	1995	0.38	180497908	0.68	93.5	33.9	2.005	152.38333333333333	2.8683583069014547
Wisconsin	1996	0.38	202005224	0.68	92.1	33.9	2.007	156.85	2.7894548932100736
Wisconsin	1997	0.44	208741720	0.83	91.9	39.4	2.108	160.51666666666665	2.8629052019520307
Wisconsin	1998	0.44	251988613	0.83	88.7	34.1	2.435	163.00833333333333	3.2564592812228415
Wisconsin	1999	0.59	261608153	0.83	84.4	26.5	3.128	166.575	4.093675521536846
Wisconsin	2000	0.59	251615848	0.93	80.1	28.1	3.304	172.2	4.182764227642276
Wisconsin	2001	0.59	247471780	1.11	78.2	28.9	3.846	177.06666666666666	4.735097891566266
Wisconsin	2002	0.77	293464555	1.16	75.3	29.4	3.951	179.875	4.788425295343989
Wisconsin	2003	0.77	298473027	1.16	71	30.4	3.813	183.95833333333334	4.518599320498302
Wisconsin	2004	0.77	296060429	1.16	69.9	30.8	3.761	188.88333333333333	4.3407641401217685
Wisconsin	2005	0.77	299086407	1.16	70.1	30.7	3.783	195.29166666666666	4.222883720930232
Wisconsin	2006	0.77	306392438	1.16	71.3	30	3.868	201.59166666666667	4.182831631598528
Wisconsin	2007	0.77	300944734	1.16	69.7	28.3	4.093	207.34241666666668	4.303383814776604
Wisconsin	2008	1.77	460367717	2.16	66.7	43	5.027	215.3025	5.0899826987610455
Wisconsin	2009	1.77	555223007	3.53	55.3	51	6.921	214.537	7.0327169672364205
Wisconsin	2010	2.52	648822851	3.53	48.2	50.3	7.021	218.0555	7.019212998525605
Wisconsin	2011	2.52	609094792	3.53	42.5	49.5	7.125	224.93916666666667	6.905200294894545
Wisconsin	2012	2.52	591894863	3.53	41.2	48.8	7.24	229.59391666666667	6.874398167489194
Wisconsin	2013	2.52	573163403	3.53	39.8	47.6	7.421	232.95708333333334	6.944532344119178
Wisconsin	2014	2.52	576773290	3.53	39.9	46.9	7.53	236.73616666666666	6.934048240763101
Wisconsin	2015	2.52	573562112	3.53	39.5	47.4	7.447	237.017	6.849491808604446
Wisconsin	2016	2.52	577453681	3.53	39.7	47	7.51	240.00716666666668	6.821379639357991
Wisconsin	2017	2.52	568176307	3.53	39	46.8	7.544	245.11958333333334	6.70934560852101
Wisconsin	2018	2.52	543000892	3.53	37.2	46.2	7.645	251.10683333333333	6.637055542760352
Wyoming	1970	0.06	3381000	0.16	132.2	46.5	0.344	38.825	1.9315389568576944
Wyoming	1971	0.08	3517000	0.16	131.7	46.5	0.344	40.49166666666667	1.8520353982300883
Wyoming	1972	0.08	3806000	0.16	140	46.5	0.344	41.81666666666666	1.7933519330410521
